_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,are_the_two_activities_given_above_similar,if_you_think_the_two_activities_are_similar_how_would_you_describe_their_relationship,please_comment_in_which_sense_these_two_activities_are_similar,please_provide_a_rating_of_how_similar_these_two_activities_are,are_the_two_activities_given_above_similar_gold,false,nodeid_a,nodeid_b,nodelabel_a,nodelabel_b,please_comment_in_which_sense_these_two_activities_are_similar_gold,please_provide_a_rating_of_how_similar_these_two_activities_are_gold,processid_a,processid_b
909071736,3/16/2016 14:11:21,false,1924334254,,3/16/2016 13:43:32,false,clixsense,0.9231,30140011,EGY,01,Mansoura,197.33.64.157,no,,Not similar at all,1,,,2674,2720,Keep in the Applicant pool,send application,,,82,84
909071737,3/16/2016 17:55:46,false,1924524437,,3/16/2016 17:54:52,false,clixsense,0.75,21665495,CAN,QC,Montréal,24.105.69.70,no,_partof,they aren't related,1,,,2674,2710,Keep in the Applicant pool,complete and in time?,,,82,84
909071737,3/16/2016 18:04:23,false,1924529365,,3/16/2016 17:59:08,false,clixsense,1.0,36247787,SRB,00,Priboj,109.122.119.173,yes,,bouth refer to process of selection,5,,,2674,2710,Keep in the Applicant pool,complete and in time?,,,82,84
909071737,3/16/2016 18:05:30,false,1924529975,,3/16/2016 18:04:01,false,clixsense,1.0,36517353,BIH,01,Lukavac,5.149.74.248,no,,Not similar at all,1,,,2674,2710,Keep in the Applicant pool,complete and in time?,,,82,84
909071738,3/16/2016 12:34:52,false,1924288467,,3/16/2016 12:32:53,false,indivillagetest,1.0,35077324,IND,02,"",202.53.75.92,no,_partof,different,2,,,2674,2715,Keep in the Applicant pool,check application complete,,,82,84
909071738,3/16/2016 12:35:18,false,1924288658,,3/16/2016 12:32:21,false,clixsense,0.9231,34600589,ITA,13,Taranto,151.56.186.233,no,partof_,Not similar at all,2,,,2674,2715,Keep in the Applicant pool,check application complete,,,82,84
909071738,3/16/2016 12:35:19,false,1924288686,,3/16/2016 12:32:43,false,tremorgames,1.0,17775430,ESP,29,Madrid,151.182.68.205,no,partof_,not similar,2,,,2674,2715,Keep in the Applicant pool,check application complete,,,82,84
909071739,3/16/2016 12:37:14,false,1924289642,,3/16/2016 12:36:15,false,indivillagetest,1.0,35077324,IND,02,"",202.53.75.92,no,_partof,different,2,,,2674,2730,Keep in the Applicant pool,complete application,,,82,84
909071739,3/16/2016 12:38:38,false,1924290355,,3/16/2016 12:36:39,false,clixsense,0.9231,20216233,IND,25,Chennai,106.51.1.156,no,,not same,1,,,2674,2730,Keep in the Applicant pool,complete application,,,82,84
909071739,3/16/2016 12:39:48,false,1924290831,,3/16/2016 12:37:16,false,elite,1.0,31410280,IDN,04,Jakarta,202.62.17.14,no,_partof,different,1,,,2674,2730,Keep in the Applicant pool,complete application,,,82,84
909071740,3/16/2016 14:06:37,false,1924331557,,3/16/2016 14:04:16,false,clixsense,0.9231,34920637,VEN,25,Caracas,200.84.101.254,no,_partof,No,3,,,2674,2719,Keep in the Applicant pool,receive application,,,82,84
909071740,3/16/2016 14:07:03,false,1924331876,,3/16/2016 14:05:06,false,elite,0.8462,34676955,BRA,27,São Paulo,200.142.128.16,no,,not similar,1,,,2674,2719,Keep in the Applicant pool,receive application,,,82,84
909071740,3/16/2016 14:09:47,false,1924333435,,3/16/2016 14:04:36,false,elite,0.8182,36347557,IDN,08,Surabaya,125.164.4.97,yes,match,ok,6,,,2674,2719,Keep in the Applicant pool,receive application,,,82,84
909071741,3/16/2016 15:55:32,false,1924391915,,3/16/2016 15:43:44,false,elite,1.0,34723924,SRB,02,Novi Sad,24.135.243.11,no,,not the same thing,2,,,2674,2732,Keep in the Applicant pool,fill out application form,,,82,84
909071741,3/16/2016 16:00:12,false,1924396721,,3/16/2016 15:50:08,false,clixsense,1.0,30228751,VEN,07,Valencia,190.201.231.56,no,_partof,They are Differents.,2,,,2674,2732,Keep in the Applicant pool,fill out application form,,,82,84
909071741,3/16/2016 16:24:16,false,1924408108,,3/16/2016 16:21:30,false,clixsense,0.9167,20962789,ARG,01,Lomas Del Mirador,181.46.146.205,no,_partof,not the same,2,,,2674,2732,Keep in the Applicant pool,fill out application form,,,82,84
909071742,3/16/2016 14:48:03,false,1924354470,,3/16/2016 14:45:47,false,clixsense,1.0,34007947,IDN,08,Surabaya,114.120.234.160,no,partof_,not same,1,,,2674,2718,Keep in the Applicant pool,german?,,,82,84
909071742,3/16/2016 14:49:06,false,1924355016,,3/16/2016 14:47:15,false,neodev,1.0,33699696,IDN,30,Bandung,150.107.244.244,no,_partof,Not similar,1,,,2674,2718,Keep in the Applicant pool,german?,,,82,84
909071742,3/16/2016 14:52:42,false,1924357016,,3/16/2016 14:44:52,false,clixsense,0.9231,24373944,PHL,"","",112.198.102.3,no,match,n/a,2,,,2674,2718,Keep in the Applicant pool,german?,,,82,84
909071743,3/16/2016 18:22:46,false,1924542823,,3/16/2016 18:21:30,false,clixsense,1.0,31293498,BGR,42,Sofia,87.120.74.96,no,_partof,Not similar at all,1,,,2674,2722,Keep in the Applicant pool,add certificate of german language,,,82,84
909071743,3/16/2016 18:35:16,false,1924553131,,3/16/2016 18:28:05,false,clixsense,0.9231,28689847,CHL,06,Concepcion,190.100.123.178,no,,son cosas distintoas,1,,,2674,2722,Keep in the Applicant pool,add certificate of german language,,,82,84
909071743,3/16/2016 18:35:19,false,1924553194,,3/16/2016 18:32:46,false,neodev,1.0,32651442,DZA,01,Algiers,105.102.244.67,no,,no similarities,1,,,2674,2722,Keep in the Applicant pool,add certificate of german language,,,82,84
909071744,3/16/2016 15:29:16,false,1924376011,,3/16/2016 15:26:51,false,elite,1.0,35590904,SRB,00,Beograd,188.255.253.162,no,,adsdas,1,,,2674,2713,Keep in the Applicant pool,set additional requirements,,,82,84
909071744,3/16/2016 15:30:57,false,1924376843,,3/16/2016 15:27:11,false,neodev,1.0,13782729,IND,25,"",1.39.61.90,no,partof_,different activities,1,,,2674,2713,Keep in the Applicant pool,set additional requirements,,,82,84
909071744,3/16/2016 15:32:48,false,1924377643,,3/16/2016 15:28:10,false,neodev,0.9231,30511066,IND,28,Kolkata,116.203.214.71,no,_partof,different,1,,,2674,2713,Keep in the Applicant pool,set additional requirements,,,82,84
909071745,3/16/2016 13:24:07,false,1924310831,,3/16/2016 13:20:47,false,elite,0.9231,30030223,VNM,20,Ho Chi Minh City,113.173.135.28,no,_partof,different,1,,,2674,2711,Keep in the Applicant pool,hand application over to examining board,,,82,84
909071745,3/16/2016 13:24:24,false,1924310970,,3/16/2016 13:19:42,false,clixsense,0.8462,26232429,PHL,D9,Pinagbuhatan,121.54.54.173,no,partof_,not similar activity,1,,,2674,2711,Keep in the Applicant pool,hand application over to examining board,,,82,84
909071745,3/16/2016 13:24:44,false,1924311118,,3/16/2016 13:18:42,false,clixsense,0.8462,34982264,PHL,"","",112.198.102.139,no,,not related,2,,,2674,2711,Keep in the Applicant pool,hand application over to examining board,,,82,84
909071746,3/16/2016 13:54:10,false,1924324401,,3/16/2016 13:52:20,false,instagc,1.0,15383487,USA,KY,Louisville,96.29.197.60,no,,N/A,3,,,2674,2712,Keep in the Applicant pool,check if bachelor is sufficient,,,82,84
909071746,3/16/2016 14:00:04,false,1924327713,,3/16/2016 13:54:08,false,clixsense,0.9231,21460701,IND,16,Pune,14.97.99.151,no,,no similarity in both activity,2,,,2674,2712,Keep in the Applicant pool,check if bachelor is sufficient,,,82,84
909071746,3/16/2016 14:20:15,false,1924339618,,3/16/2016 13:57:14,false,elite,1.0,33976149,SRB,00,Belgrade,79.101.234.130,no,,not similar,1,,,2674,2712,Keep in the Applicant pool,check if bachelor is sufficient,,,82,84
909071747,3/16/2016 14:48:03,false,1924354463,,3/16/2016 14:45:47,false,clixsense,1.0,34007947,IDN,08,Surabaya,114.120.234.160,no,_partof,not same,1,,,2674,2716,Keep in the Applicant pool,add certificate of bachelor degree,,,82,84
909071747,3/16/2016 14:49:06,false,1924355020,,3/16/2016 14:47:15,false,neodev,1.0,33699696,IDN,30,Bandung,150.107.244.244,no,_partof,Not similar,1,,,2674,2716,Keep in the Applicant pool,add certificate of bachelor degree,,,82,84
909071747,3/16/2016 14:52:42,false,1924357001,,3/16/2016 14:44:52,false,clixsense,0.9231,24373944,PHL,"","",112.198.102.3,no,match,n/a,2,,,2674,2716,Keep in the Applicant pool,add certificate of bachelor degree,,,82,84
909071748,3/16/2016 15:55:25,false,1924391725,,3/16/2016 15:52:48,false,clixsense,0.9231,31632760,TUR,35,Izmir,188.3.167.136,no,,Not similar at all,1,,,2674,2725,Keep in the Applicant pool,invite for talk,,,82,84
909071748,3/16/2016 15:55:29,false,1924391807,,3/16/2016 15:51:56,false,neodev,1.0,33385081,VEN,23,Maracaibo,190.207.3.138,no,partof_,both are totally different,1,,,2674,2725,Keep in the Applicant pool,invite for talk,,,82,84
909071748,3/16/2016 15:56:22,false,1924392758,,3/16/2016 15:50:34,false,neodev,0.8333,14265126,MKD,"","",79.126.181.217,no,partof_,The first activity is PART OF the second activity,3,,,2674,2725,Keep in the Applicant pool,invite for talk,,,82,84
909071749,3/16/2016 13:03:48,false,1924301258,,3/16/2016 13:02:28,false,elite,1.0,33018241,IDN,04,Jakarta,202.62.17.14,no,_partof,Not same,1,,,2674,2721,Keep in the Applicant pool,receive rejection,,,82,84
909071749,3/16/2016 13:04:03,false,1924301376,,3/16/2016 13:02:54,false,clixsense,1.0,30381282,BIH,01,Visoko,77.221.24.44,no,_partof,NONE,4,,,2674,2721,Keep in the Applicant pool,receive rejection,,,82,84
909071749,3/16/2016 13:05:53,false,1924302272,,3/16/2016 13:02:48,false,elite,1.0,36661293,IDN,11,Pontianak,180.249.249.201,no,partof_,Keep in the Applicant pool =/ receive rejection,2,,,2674,2721,Keep in the Applicant pool,receive rejection,,,82,84
909071750,3/16/2016 18:22:46,false,1924542834,,3/16/2016 18:21:30,false,clixsense,1.0,31293498,BGR,42,Sofia,87.120.74.96,no,_partof,Not similar at all,1,,,2674,2714,Keep in the Applicant pool,check if bachelors-grade within top 85%,,,82,84
909071750,3/16/2016 18:35:16,false,1924553130,,3/16/2016 18:28:05,false,clixsense,0.9231,28689847,CHL,06,Concepcion,190.100.123.178,no,,no son lo mismo,2,,,2674,2714,Keep in the Applicant pool,check if bachelors-grade within top 85%,,,82,84
909071750,3/16/2016 18:35:19,false,1924553189,,3/16/2016 18:32:46,false,neodev,1.0,32651442,DZA,01,Algiers,105.102.244.67,no,,no similarities,1,,,2674,2714,Keep in the Applicant pool,check if bachelors-grade within top 85%,,,82,84
909071751,3/16/2016 16:36:06,false,1924425853,,3/16/2016 16:32:16,false,elite,1.0,34367214,SRB,02,Novi Sad,188.246.56.97,no,,not same,1,,,2674,2731,Keep in the Applicant pool,send rejection,,,82,84
909071751,3/16/2016 16:38:32,false,1924430467,,3/16/2016 16:33:06,false,clixsense,0.9231,24373944,PHL,"","",112.198.102.3,no,match,n/a,3,,,2674,2731,Keep in the Applicant pool,send rejection,,,82,84
909071751,3/16/2016 16:40:51,false,1924434881,,3/16/2016 16:32:38,false,neodev,1.0,33146134,VEN,07,Valencia,190.206.29.101,no,,The first activity is the diferent as the second activity,2,,,2674,2731,Keep in the Applicant pool,send rejection,,,82,84
909071752,3/16/2016 15:29:42,false,1924376240,,3/16/2016 15:23:46,false,clixsense,1.0,34010900,VEN,"","",201.210.219.197,no,partof_,NOT SIMILAR,2,,,2674,2724,Keep in the Applicant pool,immatriculate,,,82,84
909071752,3/16/2016 15:32:33,false,1924377530,,3/16/2016 15:17:34,false,clixsense,0.8462,33844215,TUR,68,Ankara,78.165.138.227,no,_partof,Different.,3,,,2674,2724,Keep in the Applicant pool,immatriculate,,,82,84
909071752,3/16/2016 15:53:08,false,1924388947,,3/16/2016 15:49:49,false,personaly,0.8462,33663352,ARG,01,Mar Del Plata,181.168.213.227,yes,match,similar,5,,,2674,2724,Keep in the Applicant pool,immatriculate,,,82,84
909071753,3/16/2016 19:15:13,false,1924590673,,3/16/2016 19:07:59,false,clixsense,1.0,6364322,ITA,13,Barletta,84.220.41.147,no,,the activities are similar but performed by different actors,3,,,2674,2723,Keep in the Applicant pool,receive acceptance,,,82,84
909071753,3/16/2016 19:26:48,false,1924600059,,3/16/2016 19:19:48,false,neodev,0.7692,32198929,VEN,04,Maracay,186.185.219.64,no,,the two activities are different,1,,,2674,2723,Keep in the Applicant pool,receive acceptance,,,82,84
909071753,3/16/2016 20:51:05,false,1924671127,,3/16/2016 20:32:44,false,neodev,0.7692,33730797,VEN,23,Maracaibo,190.199.52.95,yes,partof_,Keep in the Applicant pool,6,,,2674,2723,Keep in the Applicant pool,receive acceptance,,,82,84
909071754,3/16/2016 16:26:11,false,1924408913,,3/16/2016 16:22:37,false,elite,0.7692,31093292,GRC,35,Athens,62.1.178.23,no,,0,1,,,2674,2729,Keep in the Applicant pool,send acceptance,,,82,84
909071754,3/16/2016 16:27:02,false,1924409339,,3/16/2016 16:24:17,false,clixsense,0.9167,20962789,ARG,01,Lomas Del Mirador,181.46.146.205,no,partof_,no,1,,,2674,2729,Keep in the Applicant pool,send acceptance,,,82,84
909071754,3/16/2016 16:27:29,false,1924409741,,3/16/2016 16:23:21,false,neodev,1.0,33146134,VEN,07,Valencia,190.206.29.101,no,,The first activity is the diferent as the second activity,2,,,2674,2729,Keep in the Applicant pool,send acceptance,,,82,84
909071755,3/16/2016 15:55:04,false,1924391261,,3/16/2016 15:53:09,false,personaly,0.8462,33663352,ARG,01,Mar Del Plata,181.168.213.227,no,partof_,no similar,3,,,2674,2728,Keep in the Applicant pool,rank with other applicants,,,82,84
909071755,3/16/2016 15:56:45,false,1924393212,,3/16/2016 15:55:26,false,clixsense,0.9231,31632760,TUR,35,Izmir,188.3.167.136,no,,Not similar at all,1,,,2674,2728,Keep in the Applicant pool,rank with other applicants,,,82,84
909071755,3/16/2016 17:00:33,false,1924471031,,3/16/2016 16:58:40,false,neodev,0.9231,27877656,PAK,04,Lahore,39.42.222.40,yes,partof_,as per both sentences,6,,,2674,2728,Keep in the Applicant pool,rank with other applicants,,,82,84
909071756,3/16/2016 14:08:16,false,1924332556,,3/16/2016 14:07:21,false,clixsense,1.0,7117281,BGD,81,Dhaka,103.231.162.54,no,,"""No""",2,,,2674,2727,Keep in the Applicant pool,document,,,82,84
909071756,3/16/2016 14:09:06,false,1924333067,,3/16/2016 14:07:39,false,gifthunterclub,1.0,31168578,ESP,29,Madrid,212.169.184.195,no,_partof,not similar at  all,1,,,2674,2727,Keep in the Applicant pool,document,,,82,84
909071756,3/16/2016 14:40:54,false,1924350953,,3/16/2016 14:38:17,false,neodev,0.9231,28875937,PAK,04,Lahore,119.153.165.104,no,partof_,The are different,1,,,2674,2727,Keep in the Applicant pool,document,,,82,84
909071757,3/16/2016 16:03:53,false,1924398642,,3/16/2016 15:59:48,false,neodev,1.0,33294488,VEN,"","",190.73.139.13,no,partof_,not similar,2,,,2674,2726,Keep in the Applicant pool,talk to applicant,,,82,84
909071757,3/16/2016 16:07:40,false,1924400370,,3/16/2016 16:03:01,false,clixsense,1.0,17949577,SAU,10,Riyadh,77.31.223.71,no,,different process,2,,,2674,2726,Keep in the Applicant pool,talk to applicant,,,82,84
909071757,3/16/2016 16:09:10,false,1924401123,,3/16/2016 16:00:13,false,clixsense,1.0,30228751,VEN,07,Valencia,190.201.231.56,no,_partof,"They are diferent, maybe talking to the applicant  let the office ""keep in the applicant pool""",1,,,2674,2726,Keep in the Applicant pool,talk to applicant,,,82,84
909071758,3/16/2016 13:43:30,false,1924318837,,3/16/2016 13:39:44,false,clixsense,0.9231,30140011,EGY,11,Cairo,197.33.105.92,no,,Not similar at all,1,,,2675,2717,Take Aptitude test,check application in time,,,82,84
909071758,3/16/2016 13:47:16,false,1924320686,,3/16/2016 13:45:27,false,clixsense,0.9231,34827464,VEN,25,Caracas,190.36.211.119,no,,no similar,1,,,2675,2717,Take Aptitude test,check application in time,,,82,84
909071758,3/16/2016 14:07:19,false,1924332004,,3/16/2016 14:06:19,false,clixsense,1.0,7117281,BGD,81,Dhaka,103.231.162.54,no,,"""No""",2,,,2675,2717,Take Aptitude test,check application in time,,,82,84
909071759,3/16/2016 15:26:50,false,1924374573,,3/16/2016 15:25:38,false,elite,1.0,35590904,SRB,00,Beograd,188.255.253.162,no,,ads,1,,,2675,2720,Take Aptitude test,send application,,,82,84
909071759,3/16/2016 15:33:23,false,1924377912,,3/16/2016 15:26:50,false,elite,1.0,34723924,SRB,02,Novi Sad,24.135.243.11,yes,_partof,they are both applications for a job,6,,,2675,2720,Take Aptitude test,send application,,,82,84
909071759,3/16/2016 15:42:07,false,1924382357,,3/16/2016 15:32:50,false,neodev,0.9231,30511066,IND,28,Kolkata,116.203.214.71,no,_partof,different action,1,,,2675,2720,Take Aptitude test,send application,,,82,84
909071760,3/16/2016 14:12:11,false,1924334748,,3/16/2016 14:11:03,false,elite,0.8462,34676955,BRA,27,São Paulo,200.142.128.16,no,,not similar,1,,,2675,2710,Take Aptitude test,complete and in time?,,,82,84
909071760,3/16/2016 14:13:47,false,1924335707,,3/16/2016 14:10:50,false,gifthunterclub,1.0,31168578,ESP,29,Madrid,212.169.184.195,no,partof_,not similar at  all,1,,,2675,2710,Take Aptitude test,complete and in time?,,,82,84
909071760,3/16/2016 14:17:04,false,1924337836,,3/16/2016 14:12:23,false,elite,1.0,36064475,BRA,15,Belo Horizonte,187.20.94.60,no,,2 doesn't make any sense,1,,,2675,2710,Take Aptitude test,complete and in time?,,,82,84
909071761,3/16/2016 15:03:25,false,1924363010,,3/16/2016 15:00:39,false,neodev,1.0,30571937,GRC,35,Athens,79.167.2.75,no,_partof,diff,1,,,2675,2715,Take Aptitude test,check application complete,,,82,84
909071761,3/16/2016 15:07:26,false,1924365055,,3/16/2016 15:04:18,false,elite,1.0,36322980,ROU,23,Iasi,79.118.82.242,no,,Not similar,1,,,2675,2715,Take Aptitude test,check application complete,,,82,84
909071761,3/16/2016 15:23:03,false,1924372721,,3/16/2016 15:12:41,false,neodev,0.7692,33256761,VEN,"","",201.242.189.88,no,partof_,different world,2,,,2675,2715,Take Aptitude test,check application complete,,,82,84
909071762,3/16/2016 13:13:57,false,1924305673,,3/16/2016 13:10:47,false,neodev,0.7692,31900276,BIH,01,Zenica,31.176.130.74,no,,differently,2,,,2675,2730,Take Aptitude test,complete application,,,82,84
909071762,3/16/2016 13:22:08,false,1924310034,,3/16/2016 13:10:54,false,neodev,1.0,30133997,MEX,25,Los Mochis,187.149.216.183,yes,match,los hablan sobe llenar un documento,5,,,2675,2730,Take Aptitude test,complete application,,,82,84
909071762,3/16/2016 13:25:25,false,1924311396,,3/16/2016 13:08:57,false,neodev,1.0,21971187,TTO,08,Valsayn,190.213.132.188,no,_partof,Not similar at all,1,,,2675,2730,Take Aptitude test,complete application,,,82,84
909071763,3/16/2016 14:18:06,false,1924338488,,3/16/2016 14:15:36,false,clixsense,1.0,22778480,GRC,35,Athens,79.167.2.75,no,_partof,diff,1,,,2675,2719,Take Aptitude test,receive application,,,82,84
909071763,3/16/2016 14:20:58,false,1924340019,,3/16/2016 14:17:27,false,neodev,1.0,33995512,RUS,38,Krasnodar,95.30.177.167,no,match,Not similar at all,1,,,2675,2719,Take Aptitude test,receive application,,,82,84
909071763,3/16/2016 14:29:29,false,1924344881,,3/16/2016 14:17:05,false,elite,1.0,36064475,BRA,15,Belo Horizonte,187.20.94.60,no,,none,1,,,2675,2719,Take Aptitude test,receive application,,,82,84
909071764,3/16/2016 14:08:16,false,1924332562,,3/16/2016 14:07:21,false,clixsense,1.0,7117281,BGD,81,Dhaka,103.231.162.54,no,,"""No""",2,,,2675,2732,Take Aptitude test,fill out application form,,,82,84
909071764,3/16/2016 14:09:06,false,1924333059,,3/16/2016 14:07:39,false,gifthunterclub,1.0,31168578,ESP,29,Madrid,212.169.184.195,no,partof_,not similar at  all,1,,,2675,2732,Take Aptitude test,fill out application form,,,82,84
909071764,3/16/2016 14:40:54,false,1924350946,,3/16/2016 14:38:17,false,neodev,0.9231,28875937,PAK,04,Lahore,119.153.165.104,no,_partof,The are different,1,,,2675,2732,Take Aptitude test,fill out application form,,,82,84
909071765,3/16/2016 15:26:50,false,1924374566,,3/16/2016 15:25:38,false,elite,1.0,35590904,SRB,00,Beograd,188.255.253.162,no,,dsa,1,,,2675,2718,Take Aptitude test,german?,,,82,84
909071765,3/16/2016 15:33:23,false,1924377913,,3/16/2016 15:26:50,false,elite,1.0,34723924,SRB,02,Novi Sad,24.135.243.11,no,,makes no sense,1,,,2675,2718,Take Aptitude test,german?,,,82,84
909071765,3/16/2016 15:42:07,false,1924382358,,3/16/2016 15:32:50,false,neodev,0.9231,30511066,IND,28,Kolkata,116.203.214.71,no,_partof,different action,1,,,2675,2718,Take Aptitude test,german?,,,82,84
909071766,3/16/2016 12:56:27,false,1924298302,,3/16/2016 12:54:15,false,clixsense,1.0,35444326,BRA,"","",200.142.3.245,no,_partof,N/A,1,,,2675,2722,Take Aptitude test,add certificate of german language,,,82,84
909071766,3/16/2016 12:57:33,false,1924298742,,3/16/2016 12:53:31,false,neodev,1.0,28584099,VEN,07,Valencia,190.142.11.86,no,_partof,Activities are different,1,,,2675,2722,Take Aptitude test,add certificate of german language,,,82,84
909071766,3/16/2016 13:13:36,false,1924305503,,3/16/2016 12:58:58,false,neodev,0.8462,35938146,ROU,34,Radauti,46.214.156.73,no,_partof,-,2,,,2675,2722,Take Aptitude test,add certificate of german language,,,82,84
909071767,3/16/2016 12:34:52,false,1924288469,,3/16/2016 12:32:53,false,indivillagetest,1.0,35077324,IND,02,"",202.53.75.92,no,_partof,different,2,,,2675,2713,Take Aptitude test,set additional requirements,,,82,84
909071767,3/16/2016 12:35:18,false,1924288671,,3/16/2016 12:32:21,false,clixsense,0.9231,34600589,ITA,13,Taranto,151.56.186.233,no,partof_,Not similar at all,2,,,2675,2713,Take Aptitude test,set additional requirements,,,82,84
909071767,3/16/2016 12:35:19,false,1924288683,,3/16/2016 12:32:43,false,tremorgames,1.0,17775430,ESP,29,Madrid,151.182.68.205,no,partof_,not similar,2,,,2675,2713,Take Aptitude test,set additional requirements,,,82,84
909071768,3/16/2016 13:25:31,false,1924311489,,3/16/2016 13:24:09,false,elite,0.9231,30030223,VNM,20,Ho Chi Minh City,113.173.135.28,no,_partof,different,1,,,2675,2711,Take Aptitude test,hand application over to examining board,,,82,84
909071768,3/16/2016 13:26:46,false,1924312051,,3/16/2016 13:24:24,false,elite,1.0,34473616,BIH,"","",91.191.16.138,no,partof_,not similar,3,,,2675,2711,Take Aptitude test,hand application over to examining board,,,82,84
909071768,3/16/2016 13:43:23,false,1924318778,,3/16/2016 13:22:10,false,neodev,1.0,30133997,MEX,25,Los Mochis,187.149.216.183,no,partof_,se toma el examen de aptitud y luego la otra parte,4,,,2675,2711,Take Aptitude test,hand application over to examining board,,,82,84
909071769,3/16/2016 14:18:06,false,1924338492,,3/16/2016 14:15:36,false,clixsense,1.0,22778480,GRC,35,Athens,79.167.2.75,no,_partof,diff,1,,,2675,2712,Take Aptitude test,check if bachelor is sufficient,,,82,84
909071769,3/16/2016 14:20:58,false,1924340022,,3/16/2016 14:17:27,false,neodev,1.0,33995512,RUS,38,Krasnodar,95.30.177.167,no,match,Not similar at all,1,,,2675,2712,Take Aptitude test,check if bachelor is sufficient,,,82,84
909071769,3/16/2016 14:29:29,false,1924344882,,3/16/2016 14:17:05,false,elite,1.0,36064475,BRA,15,Belo Horizonte,187.20.94.60,no,,none,1,,,2675,2712,Take Aptitude test,check if bachelor is sufficient,,,82,84
909071770,3/16/2016 13:17:59,false,1924307867,,3/16/2016 13:15:22,false,neodev,0.9231,36806041,BRA,27,Campinas,179.159.15.88,no,,they're not,1,,,2675,2716,Take Aptitude test,add certificate of bachelor degree,,,82,84
909071770,3/16/2016 13:18:26,false,1924308124,,3/16/2016 13:15:07,false,clixsense,1.0,27122921,PHL,D9,Pinagbuhatan,121.54.54.224,no,partof_,no. it is not similar,1,,,2675,2716,Take Aptitude test,add certificate of bachelor degree,,,82,84
909071770,3/16/2016 13:18:39,false,1924308253,,3/16/2016 13:15:31,false,clixsense,0.8462,34982264,PHL,"","",112.198.102.139,no,,too far,2,,,2675,2716,Take Aptitude test,add certificate of bachelor degree,,,82,84
909071771,3/16/2016 17:03:47,false,1924477309,,3/16/2016 17:02:31,false,elite,1.0,25411600,IDN,04,Jakarta,139.193.67.77,no,,not related,1,,,2675,2725,Take Aptitude test,invite for talk,,,82,84
909071771,3/16/2016 17:31:12,false,1924511423,,3/16/2016 17:28:31,false,elite,1.0,36873794,MAR,50,Settat,105.157.206.146,no,,two different activities,2,,,2675,2725,Take Aptitude test,invite for talk,,,82,84
909071771,3/16/2016 17:33:25,false,1924512743,,3/16/2016 17:31:20,false,elite,0.8462,31059425,SRB,00,Belgrade,188.117.198.201,no,_partof,not same at all,1,,,2675,2725,Take Aptitude test,invite for talk,,,82,84
909071772,3/16/2016 14:31:21,false,1924345929,,3/16/2016 14:29:33,false,neodev,1.0,13396426,VEN,15,Santa Teresa,190.38.163.149,no,,Not the same activities,2,,,2675,2721,Take Aptitude test,receive rejection,,,82,84
909071772,3/16/2016 14:34:04,false,1924347237,,3/16/2016 14:29:30,false,elite,1.0,36064475,BRA,15,Belo Horizonte,187.20.94.60,no,,2 is consequence of 1,1,,,2675,2721,Take Aptitude test,receive rejection,,,82,84
909071772,3/16/2016 14:34:40,false,1924347575,,3/16/2016 14:30:31,false,elite,0.9231,31856031,BIH,01,Sarajevo,188.127.102.89,yes,_partof,test can be rejected,5,,,2675,2721,Take Aptitude test,receive rejection,,,82,84
909071773,3/16/2016 13:29:44,false,1924313287,,3/16/2016 13:27:33,false,neodev,0.7692,34443633,BGD,81,Dhaka,119.30.45.155,no,_partof,not similiar,2,,,2675,2714,Take Aptitude test,check if bachelors-grade within top 85%,,,82,84
909071773,3/16/2016 13:30:05,false,1924313452,,3/16/2016 13:28:10,false,neodev,0.8462,22168449,VEN,"","",190.204.207.168,no,_partof,Take Aptitude test,2,,,2675,2714,Take Aptitude test,check if bachelors-grade within top 85%,,,82,84
909071773,3/16/2016 13:31:34,false,1924313939,,3/16/2016 13:26:47,false,elite,1.0,34473616,BIH,"","",91.191.16.138,no,_partof,not similar,2,,,2675,2714,Take Aptitude test,check if bachelors-grade within top 85%,,,82,84
909071774,3/16/2016 14:10:25,false,1924333801,,3/16/2016 14:05:50,false,instagc,0.9231,36229354,LKA,"","",175.157.173.209,no,partof_,Not similar at all,1,,,2675,2731,Take Aptitude test,send rejection,,,82,84
909071774,3/16/2016 14:10:26,false,1924333816,,3/16/2016 14:06:47,false,neodev,1.0,12383470,IND,"","",14.96.117.7,no,,not similar,1,,,2675,2731,Take Aptitude test,send rejection,,,82,84
909071774,3/16/2016 14:11:02,false,1924334105,,3/16/2016 14:07:05,false,elite,0.8462,34676955,BRA,27,São Paulo,200.142.128.16,no,,not similar,1,,,2675,2731,Take Aptitude test,send rejection,,,82,84
909071775,3/16/2016 12:46:05,false,1924293697,,3/16/2016 12:43:50,false,neodev,0.7692,34685744,SRB,00,Krusevac,178.149.97.20,yes,match,Very similar (or identical),7,,,2675,2724,Take Aptitude test,immatriculate,,,82,84
909071775,3/16/2016 12:59:35,false,1924299521,,3/16/2016 12:56:14,false,elite,1.0,36661293,IDN,11,Pontianak,180.249.249.201,no,_partof,Take Aptitude test =/immatriculate,2,,,2675,2724,Take Aptitude test,immatriculate,,,82,84
909071775,3/16/2016 13:18:14,false,1924308031,,3/16/2016 13:13:38,false,neodev,0.8462,35938146,ROU,34,Radauti,46.214.156.73,no,partof_,-,2,,,2675,2724,Take Aptitude test,immatriculate,,,82,84
