_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_relevant_do_you_think_process_fragment_b_is_with_respect_to_activity_a,please_explain_the_reasoning_behind_your_choices_optional,select_all_the_activities_from_process_fragment_b_which_you_think_are_part_of_activity_a,select_all_the_activities_from_process_fragment_b_which_you_think_are_similar_to_activity_a,select_all_the_activities_from_process_fragment_b_which_you_think_include_activity_a,how_relevant_do_you_think_process_fragment_b_is_with_respect_to_activity_a_gold,please_explain_the_reasoning_behind_your_choices_optional_gold,query_node_id,query_node_img,query_node_label,query_process_id,result_group_id,result_group_img,result_group_labels,result_process_id,select_all_the_activities_from_process_fragment_b_which_you_think_are_part_of_activity_a_gold,select_all_the_activities_from_process_fragment_b_which_you_think_are_similar_to_activity_a_gold,select_all_the_activities_from_process_fragment_b_which_you_think_include_activity_a_gold
1308264330,10/16/2017 19:43:46,2924903692,10/16/2017 19:31:16,false,clixsense,0.7296,43675597,BGD,81,Dhaka,103.62.143.241,1,The two process fragments both have no similar activities.,NONE,NONE,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264331,10/16/2017 18:06:42,2924621829,10/16/2017 18:02:19,false,neodev,0.5515,43849644,VEN,25,Caracas,201.243.248.75,5,,"2716
2720
2730",2716,"2716
2720
2730",,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264331,10/16/2017 18:32:30,2924698747,10/16/2017 18:31:56,false,clixsense,0.7601,42487337,EGY,17,Assiut,41.238.73.200,1,,2720,2720,2730,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264331,10/16/2017 18:34:48,2924705281,10/16/2017 18:32:04,false,clixsense,0.5992,7888749,IND,16,Mumbai,183.87.216.142,1,,NONE,NONE,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264332,10/16/2017 18:02:26,2924607508,10/16/2017 17:58:54,false,clixsense,0.7974,35142646,PAK,04,Lahore,103.255.5.22,1,different process,NONE,NONE,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264332,10/16/2017 18:03:30,2924611553,10/16/2017 17:58:51,false,elite,0.7469,43719755,PHL,B7,Cebu City,49.145.130.45,3,,2728,2728,2728,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264332,10/16/2017 18:34:46,2924705211,10/16/2017 18:29:00,false,neodev,0.7,40180342,SRB,00,Nis,178.220.157.217,2,,2724,2728,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264333,10/16/2017 18:34:04,2924703241,10/16/2017 18:32:33,false,elite,0.6654,43847221,VEN,"","",190.78.78.142,3,,NONE,NONE,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264333,10/16/2017 19:29:03,2924860538,10/16/2017 19:17:54,false,clixsense,0.7228,40723897,UKR,06,Ivanofrankovsk,46.149.184.20,1,,NONE,NONE,NONE,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264333,10/16/2017 19:30:08,2924863661,10/16/2017 19:29:31,false,neodev,0.7208,43615460,EGY,12,Benha,156.214.54.27,4,,2726,2725,2727,,,2674,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2674.png,Keep in the Applicant pool,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264334,10/16/2017 18:09:51,2924631029,10/16/2017 18:04:46,false,neodev,1.0,40296271,VEN,23,Maracaibo,190.198.119.214,4,,"2710
2711
2713",2710,"2711
2713
2714",,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264334,10/16/2017 18:33:56,2924702814,10/16/2017 18:33:20,false,elite,0.8269,43786254,EGY,"","",156.219.20.33,2,,2714,2711,2710,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264334,10/16/2017 20:38:04,2925074063,10/16/2017 20:36:27,false,clixsense,0.7385,41701371,VEN,25,Caracas,190.36.122.111,3,,2712,2712,2712,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264335,10/16/2017 18:33:33,2924701756,10/16/2017 18:28:44,false,clixsense,0.7385,41701371,VEN,25,Caracas,190.36.122.111,3,take and aptitud cheking,2715,2715,2715,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264335,10/16/2017 18:35:11,2924706271,10/16/2017 18:29:29,false,instagc,0.693,43729442,MDA,82,Orhei,185.170.186.61,2,somehow different,NONE,NONE,NONE,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264335,10/17/2017 00:19:34,2925627187,10/17/2017 00:17:43,false,neodev,0.7484,40250277,VEN,07,Valencia,181.208.0.69,1,,NONE,NONE,NONE,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264336,10/16/2017 18:34:04,2924703233,10/16/2017 18:32:33,false,elite,0.6654,43847221,VEN,"","",190.78.78.142,3,,NONE,NONE,NONE,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264336,10/16/2017 19:29:03,2924860535,10/16/2017 19:17:54,false,clixsense,0.7228,40723897,UKR,06,Ivanofrankovsk,46.149.184.20,2,,NONE,"2715
2716
2717
2719
2720
2722
2732","2715
2716
2717
2719
2720
2722
2732",,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264336,10/16/2017 19:30:08,2924863652,10/16/2017 19:29:31,false,neodev,0.7208,43615460,EGY,12,Benha,156.214.54.27,3,,2717,2716,2717,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264337,10/16/2017 18:05:54,2924619431,10/16/2017 18:05:09,false,clixsense,0.9343,21711409,SRB,00,Belgrade,95.180.10.145,2,,2718,"2716
2732",2716,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264337,10/16/2017 18:06:10,2924620330,10/16/2017 18:05:28,false,elite,0.7926,43922706,IND,10,Faridabad,103.211.107.254,3,,2722,2722,2722,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264337,10/16/2017 18:12:32,2924638238,10/16/2017 18:05:21,false,clixsense,0.7228,40723897,UKR,06,Ivanofrankovsk,46.149.184.20,2,,NONE,2720,2720,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264338,10/16/2017 18:03:10,2924610315,10/16/2017 18:02:39,false,elite,0.9267,43591170,BRA,26,Catanduvas,177.222.144.178,3,,2724,2723,2731,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264338,10/16/2017 18:03:55,2924613160,10/16/2017 18:02:14,false,elite,0.8271,38576771,IND,02,Vijayawada,175.101.68.36,1,,NONE,NONE,NONE,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264338,10/16/2017 18:33:04,2924700360,10/16/2017 18:32:21,false,elite,0.8269,43786254,EGY,"","",156.219.20.33,2,,2729,"2723
2724",2729,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264339,10/16/2017 18:07:55,2924625254,10/16/2017 18:06:26,false,clixsense,0.7974,35142646,PAK,04,Lahore,103.255.5.22,1,,NONE,NONE,NONE,,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264339,10/16/2017 18:37:03,2924711557,10/16/2017 18:36:13,false,tremorgames,0.8189,38795676,FRA,B9,Grézieu-la-varenne,87.89.128.46,3,,"2725
2726
2728","2725
2726","2725
2726
2728",,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264339,10/17/2017 04:17:23,2926238085,10/17/2017 04:04:59,false,clixsense,0.7119,19298085,IND,02,Hyderabad,183.82.226.105,4,"After the Aptitude test, the candidate  can be invited to the process mentioned in B, so they are all relevant to the process A","2725
2726
2727
2728","2725
2726
2727
2728","2725
2726
2727
2728",,,2675,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2675.png,Take Aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264340,10/16/2017 18:00:10,2924600284,10/16/2017 17:58:50,false,neodev,0.7208,43615460,EGY,12,Benha,156.214.54.27,4,,2710,2710,2710,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264340,10/16/2017 19:02:48,2924782732,10/16/2017 19:01:54,false,clixsense,0.7974,35142646,PAK,04,Lahore,103.255.5.22,1,,NONE,NONE,NONE,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264340,10/16/2017 19:41:01,2924894999,10/16/2017 19:29:12,false,neodev,0.7141,43603766,VEN,"","",186.24.4.226,4,,2714,2711,"2711
2714",,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2710
2711
2712
2713
2714",https://i.imgur.com/VZwozT1.png,"complete and in time?
hand application over to examining board
check if bachelor is sufficient
set additional requirements
check if bachelors-grade within top 85%",84,,,
1308264341,10/16/2017 18:17:26,2924652441,10/16/2017 18:14:15,false,elite,0.6988,40176271,USA,TX,Dallas,169.53.37.22,5,Extremely relevant,2711,2720,NONE,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264341,10/16/2017 18:33:28,2924701478,10/16/2017 18:32:52,false,tremorgames,0.8189,38795676,FRA,B9,Grézieu-la-varenne,87.89.128.46,3,,2711,2711,2711,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264341,10/16/2017 20:13:33,2925009678,10/16/2017 20:11:46,false,neodev,0.7484,40250277,VEN,07,Valencia,181.208.0.69,1,,NONE,NONE,NONE,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2710
2711
2715
2717
2719
2720",https://i.imgur.com/svotSPs.png,"complete and in time?
hand application over to examining board
check application complete
check application in time
receive application
send application",84,,,
1308264342,10/16/2017 18:09:51,2924631025,10/16/2017 18:04:46,false,neodev,1.0,40296271,VEN,23,Maracaibo,190.198.119.214,4,,"2715
2717
2720",2720,"2715
2717
2720",,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264342,10/16/2017 18:33:56,2924702823,10/16/2017 18:33:20,false,elite,0.8269,43786254,EGY,"","",156.219.20.33,3,,2720,"2719
2720",2715,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264342,10/16/2017 20:38:04,2925074059,10/16/2017 20:36:27,false,clixsense,0.7385,41701371,VEN,25,Caracas,190.36.122.111,2,,2732,2732,2732,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2715
2716
2717
2719
2720
2722
2732",https://i.imgur.com/rION8bN.png,"check application complete
add certificate of bachelor degree
check application in time
receive application
send application
add certificate of german language
fill out application form",84,,,
1308264343,10/16/2017 18:07:24,2924623854,10/16/2017 18:04:08,false,neodev,0.7108,43824432,BGD,81,Dhaka,103.62.143.241,5,,NONE,NONE,NONE,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264343,10/16/2017 18:34:42,2924704920,10/16/2017 18:34:10,false,clixsense,0.7601,42487337,EGY,17,Assiut,41.238.73.200,2,,2722,2722,2732,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264343,10/16/2017 18:36:00,2924708547,10/16/2017 18:34:11,false,clixsense,0.7228,40723897,UKR,06,Ivanofrankovsk,46.149.184.20,1,,NONE,NONE,NONE,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2716
2718
2720
2722
2730
2732",https://i.imgur.com/eK2xnAs.png,"add certificate of bachelor degree
german?
send application
add certificate of german language
complete application
fill out application form",84,,,
1308264344,10/16/2017 18:10:17,2924632254,10/16/2017 18:09:38,false,elite,0.8269,43786254,EGY,"","",156.219.20.33,3,,2724,"2724
2728","2728
2729",,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264344,10/16/2017 18:20:51,2924662557,10/16/2017 18:05:46,false,neodev,0.7733,43650202,EGY,28,Luxor,156.203.98.247,3,,"2723
2728
2729","2728
2729","2728
2731",,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264344,10/16/2017 18:55:32,2924762956,10/16/2017 18:47:42,false,clixsense,0.5767,28009209,TUR,35,Izmir,88.246.255.53,5,,2729,2723,"2723
2729",,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2721
2723
2724
2728
2729
2731",https://i.imgur.com/TF0QbAE.png,"receive rejection
receive acceptance
immatriculate
rank with other applicants
send acceptance
send rejection",84,,,
1308264345,10/16/2017 18:07:07,2924623010,10/16/2017 18:06:33,false,clixsense,0.9343,21711409,SRB,00,Belgrade,95.180.10.145,4,,2726,NONE,2725,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264345,10/16/2017 18:08:02,2924625635,10/16/2017 18:06:39,false,instagc,0.7543,43617888,ITA,12,Collegno,80.183.55.96,3,,"2725
2726","2725
2726","2725
2726",,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264345,10/16/2017 18:09:13,2924629088,10/16/2017 18:08:32,false,neodev,0.7535,43692986,EGY,"","",197.38.78.140,2,,NONE,2726,2727,,,2673,http://galvanic-axle-852.appspot.com/static/taskdesign01/82/2673.png,Invite to an aptitude test,82,"2725
2726
2727
2728",https://i.imgur.com/DT69KMC.png,"invite for talk
talk to applicant
document
rank with other applicants",84,,,
1308264346,10/16/2017 18:33:33,2924701753,10/16/2017 18:28:44,false,clixsense,0.7385,41701371,VEN,25,Caracas,190.36.122.111,4,because all send letter,2888,2888,2888,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2883
2888
2889
2893",https://i.imgur.com/p4rP7Xh.png,"rejected
send letter of acceptance
send letter of rejection
rejected",89,,,
1308264346,10/16/2017 18:35:11,2924706265,10/16/2017 18:29:29,false,instagc,0.693,43729442,MDA,82,Orhei,185.170.186.61,1,different,NONE,NONE,NONE,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2883
2888
2889
2893",https://i.imgur.com/p4rP7Xh.png,"rejected
send letter of acceptance
send letter of rejection
rejected",89,,,
1308264346,10/17/2017 00:19:34,2925627191,10/17/2017 00:17:43,false,neodev,0.7484,40250277,VEN,07,Valencia,181.208.0.69,1,,NONE,NONE,NONE,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2883
2888
2889
2893",https://i.imgur.com/p4rP7Xh.png,"rejected
send letter of acceptance
send letter of rejection
rejected",89,,,
1308264347,10/16/2017 18:29:31,2924690009,10/16/2017 18:28:48,false,elite,0.8269,43786254,EGY,"","",156.219.20.33,3,,2884,"2886
2894",2886,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2884
2885
2886
2894",https://i.imgur.com/1GrcVPz.png,"documents received
send documents by post
apply online
check bachelor's degree",89,,,
1308264347,10/16/2017 18:59:29,2924773259,10/16/2017 18:58:55,false,neodev,0.7535,43692986,EGY,"","",197.38.78.140,2,,2885,2886,2886,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2884
2885
2886
2894",https://i.imgur.com/1GrcVPz.png,"documents received
send documents by post
apply online
check bachelor's degree",89,,,
1308264347,10/16/2017 19:05:30,2924791387,10/16/2017 18:59:41,false,clixsense,0.7385,41701371,VEN,25,Caracas,190.36.122.111,4,check something,2894,2894,2894,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2884
2885
2886
2894",https://i.imgur.com/1GrcVPz.png,"documents received
send documents by post
apply online
check bachelor's degree",89,,,
1308264348,10/16/2017 18:09:11,2924628876,10/16/2017 18:07:27,false,elite,0.8948,43566660,IDN,"","",36.68.176.71,3,,2895,2887,2887,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2887
2895
2899",https://i.imgur.com/fTDxvCy.png,"evaluate
bridging courses > 30 cp
documents received",89,,,
1308264348,10/16/2017 18:29:15,2924689207,10/16/2017 18:27:34,false,clixsense,0.7293,32206424,BRA,27,Sao Paulo,187.57.162.43,1,,NONE,NONE,2899,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2887
2895
2899",https://i.imgur.com/fTDxvCy.png,"evaluate
bridging courses > 30 cp
documents received",89,,,
1308264348,10/16/2017 19:12:35,2924815547,10/16/2017 18:57:21,false,clixsense,0.7228,40723897,UKR,06,Ivanofrankovsk,46.149.184.20,1,,NONE,NONE,NONE,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2887
2895
2899",https://i.imgur.com/fTDxvCy.png,"evaluate
bridging courses > 30 cp
documents received",89,,,
1308264349,10/16/2017 18:05:53,2924619382,10/16/2017 18:05:30,false,elite,0.9267,43591170,BRA,26,Catanduvas,177.222.144.178,3,,2891,2890,2890,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2890
2891
2892",https://i.imgur.com/gqs0rQz.png,"send interview invitation
conduct interview
go to interview",89,,,
1308264349,10/16/2017 18:07:51,2924625014,10/16/2017 18:05:32,false,elite,0.8056,42544704,VEN,23,Maracaibo,190.207.2.18,4,,2891,2892,2890,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2890
2891
2892",https://i.imgur.com/gqs0rQz.png,"send interview invitation
conduct interview
go to interview",89,,,
1308264349,10/16/2017 18:36:21,2924709468,10/16/2017 18:35:41,false,neodev,0.7535,43692986,EGY,"","",197.38.78.140,2,,2892,2892,2892,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2890
2891
2892",https://i.imgur.com/gqs0rQz.png,"send interview invitation
conduct interview
go to interview",89,,,
1308264350,10/16/2017 18:34:04,2924703239,10/16/2017 18:32:33,false,elite,0.6654,43847221,VEN,"","",190.78.78.142,3,,NONE,NONE,NONE,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2896
2897
2898
2899",https://i.imgur.com/ZNNxaUP.png,"bridging courses < 30 cp
check documents
forward documents
documents received",89,,,
1308264350,10/16/2017 19:29:03,2924860527,10/16/2017 19:17:54,false,clixsense,0.7228,40723897,UKR,06,Ivanofrankovsk,46.149.184.20,4,,2897,"2897
2898
2899","2898
2899",,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2896
2897
2898
2899",https://i.imgur.com/ZNNxaUP.png,"bridging courses < 30 cp
check documents
forward documents
documents received",89,,,
1308264350,10/16/2017 19:30:08,2924863659,10/16/2017 19:29:31,false,neodev,0.7208,43615460,EGY,12,Benha,156.214.54.27,2,,2897,2896,2899,,,2707,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2707.png,check documents,83,"2896
2897
2898
2899",https://i.imgur.com/ZNNxaUP.png,"bridging courses < 30 cp
check documents
forward documents
documents received",89,,,
1308264351,10/16/2017 18:32:28,2924698663,10/16/2017 18:30:51,false,elite,0.8948,43566660,IDN,"","",36.68.176.71,3,,2888,2888,2883,,,2704,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2704.png,less than 16 cp in mathematics,83,"2883
2888
2889
2893",https://i.imgur.com/p4rP7Xh.png,"rejected
send letter of acceptance
send letter of rejection
rejected",89,,,
1308264351,10/16/2017 19:09:59,2924806582,10/16/2017 18:59:13,false,neodev,0.7792,43931747,VEN,"","",190.204.11.158,1,,NONE,NONE,"2888
2889",,,2704,http://galvanic-axle-852.appspot.com/static/taskdesign01/83/2704.png,less than 16 cp in mathematics,83,"2883
2888
2889
2893",https://i.imgur.com/p4rP7Xh.png,"rejected
send letter of acceptance
send letter of rejection
rejected",89,,,
