_unit_id;_created_at;_id;_started_at;_tainted;_channel;_trust;_worker_id;_country;_region;_city;_ip;which_keywords_would_you_use_to_describe_the_highlighted_activity;node_id;node_img;node_label;process_id
1296429245;7/31/2017 18:07:49;2729821917;7/31/2017 18:03:28;false;neodev;1.0;43716672;IND;36;Lucknow;47.8.15.192;verification,process,result;2887;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2887.png;evaluate;89
1296429245;7/31/2017 18:23:20;2729837198;7/31/2017 18:15:03;false;elite;1.0;43563855;RUS;56;Orël;109.61.162.226;examine,estimate,check;2887;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2887.png;evaluate;89
1296429245;7/31/2017 18:37:03;2729851760;7/31/2017 18:31:51;false;prodege;1.0;11521789;USA;CA;Long Beach;69.75.54.130;review,scrutinize,analyze;2887;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2887.png;evaluate;89
1296429246;7/31/2017 17:44:12;2729798530;7/31/2017 17:32:11;false;clixsense;1.0;42540507;VEN;25;Caracas;186.90.171.101;advance,path,bridge;2896;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2896.png;bridging courses < 30 cp;89
1296429246;7/31/2017 19:05:13;2729881313;7/31/2017 19:04:43;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;dsfsdfs,sdfsdfsd,sdfsdfsd;2896;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2896.png;bridging courses < 30 cp;89
1296429246;7/31/2017 19:07:48;2729884421;7/31/2017 19:02:51;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;bridging,check,documents,forward;2896;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2896.png;bridging courses < 30 cp;89
1296429247;7/31/2017 17:35:33;2729790523;7/31/2017 17:32:29;false;clixsense;1.0;43495848;MEX;30;Xalapa;201.105.174.110;revoke,rejection,bad;2886;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2886.png;apply online;89
1296429247;7/31/2017 17:49:28;2729804478;7/31/2017 17:32:36;false;neodev;1.0;43716672;IND;36;Lucknow;47.8.15.192;procedure,application,form;2886;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2886.png;apply online;89
1296429247;7/31/2017 18:24:37;2729838437;7/31/2017 18:17:07;false;neodev;1.0;40662071;IND;21;Bhubaneswar;47.11.192.216;networked,wired,accessible;2886;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2886.png;apply online;89
1296429248;7/31/2017 17:39:22;2729793923;7/31/2017 17:34:33;false;prodege;1.0;38202325;USA;ME;Caribou;98.13.82.121;documentation,postal,mail,docs;2885;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2885.png;send documents by post;89
1296429248;7/31/2017 18:07:10;2729821399;7/31/2017 18:03:25;false;elite;1.0;40613469;AGO;20;Luanda;105.172.47.189;send,forward,dispatch;2885;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2885.png;send documents by post;89
1296429248;7/31/2017 18:25:29;2729839336;7/31/2017 18:07:26;false;clixsense;1.0;31222228;IND;02;Hyderabad;49.204.231.237;apply,online,send,documents,received;2885;http://galvanic-axle-852.appspot.com/static/taskdesign01/89/2885.png;send documents by post;89
